question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,18,5293,0,False,0,True,5.555555555555555,0.4052763,0.29800385,"Jakarta EE</em></a>, after <a href=""https://en.wikipedia.org/wiki/Oracle_Corporation"" rel=""noreferrer"">","NNP NNP NN , IN -LRB- DT NN SYM `` FW '' NN SYM `` NN '' -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,20,5396,0,False,0,True,5.0,0.56359756,0.4524966,"Oracle Corp</a> transferred responsibility to the <a href=""https://en.wikipedia.org/wiki/Eclipse_Foundation"" rel=""noreferrer"">",NNP NNP -RRB- VBD NN IN DT -LRB- DT NN SYM `` NNP '' NN SYM `` NN '' -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,6,5522,0,False,0,False,0.0,0.45524812,0.19200832,"Eclipse Foundation</a>.</p>
<p>",NNP NNP NNP -LRB- NN -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,129,5553,0,False,10,True,6.976744186046512,0.47573477,0.33203846,"You can use <a href=""https://en.wikipedia.org/wiki/Java_Database_Connectivity"" rel=""noreferrer"">JDBC</a> and <code>DataSource</code> objects in any kind of Java app: <a href=""https://en.wikipedia.org/wiki/Console_application"" rel=""noreferrer"">console</a>, desktop (<a href=""https://en.wikipedia.org/wiki/JavaFX"" rel=""noreferrer"">JavaFX</a>/<a href=""https://en.wikipedia.org/wiki/Swing_(Java)"" rel=""noreferrer"">Swing</a>/<a href=""https://en.wikipedia.org/wiki/Standard_Widget_Toolkit"" rel=""noreferrer"">SWT</a>), <a href=""https://en.wikipedia.org/wiki/Web_application"" rel=""noreferrer"">web app</a>, <a href=""https://en.wikipedia.org/wiki/Microservices"" rel=""noreferrer"">microservice</a>, etc.</p>
<p>","PRP MD VB -LRB- DT NN SYM `` ADD '' NN SYM `` NN '' NN , NN CC -LRB- NN -RRB- NN NFP NN -RRB- NNS IN DT NN IN NNP NN : -LRB- DT NN SYM `` NNP '' NN SYM `` NN '' NN , NN -LRB- -LRB- SYM NN SYM `` FW '' FW SYM `` NN '' -RRB- FW : NN SYM `` FW '' FW SYM `` NN '' -RRB- NN -LRB- FW FW FW SYM `` FW '' FW SYM `` NN '' -RRB- NNP NN -RRB- , -LRB- `` NN SYM `` FW '' FW SYM `` NN '' -RRB- NN NN , -LRB- DT NN SYM `` ADD '' NN `` NN '' NN -RRB- , NN -LRB- NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,21,6251,0,False,10,True,9.523809523809524,0.54394853,0.42832702,"By &quot;this interface&quot;, if you mean the <code>DataSource</code> interface…","IN NN : DT NN : , IN PRP VBP DT -LRB- NN -RRB- NN -LRB- , NN -RRB- NN :"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,45,6333,0,False,0,True,2.2222222222222223,0.36747766,0.26019564,"No, the Jakarta EE implementation such as <em>Tomcat</em>, <em>Jetty</em>, <em>Glassfish</em>, <em>Payara</em>, <em>WildFly</em>, <em>JBoss</em>, <em>Open Liberty</em>, does <em>not</em>","UH , DT NNP NNP NN JJ IN -LRB- NNP FW , -LRB- NNP NNP HYPH NNP , -LRB- FW NNP , -LRB- FW NNP , -LRB- FW NNP FW , FW , -LRB- NNP -RRB- NNP NNP SYM FW , VBZ -LRB- FW -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,7,6520,0,True,10,True,14.285714285714285,0.49752164,0.3525641,implement <code>DataSource</code>.,"VB -LRB- NN -LRB- , NN NFP"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,51,6555,0,False,0,True,1.9607843137254901,0.7608261,0.6525879,"Typically the <a href=""https://en.wikipedia.org/wiki/JDBC_driver"" rel=""noreferrer"">JDBC driver</a> provides an implementation, or your connection pool implementation does.</p>
<p>Again, this is configured at deployment by the DBA/SysAdmin rather than you the programmer during development.","RB DT -LRB- DT NN SYM `` FW '' NN SYM `` NN '' -RRB- NN NN '' -RRB- VBZ DT NN , CC PRP$ NN NN NN VBZ . -LRB- NNP , DT VBZ VBN IN NN IN DT NN , NNP RB IN PRP DT NN IN NN ."
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,6,6845,0,False,0,True,16.666666666666664,0.38533375,0.212849,You should <em>not</em>,PRP MD -LRB- NNP PRP -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,10,6869,0,True,0,False,10.0,0.77681243,0.6039071,bundle a JDBC driver with your Jakarta EE app.,VB DT NN NN IN PRP$ NNP NNP NN .
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,48,6916,0,False,4,True,4.166666666666666,0.79514253,0.6709454,"Instead configure your dependency manager (Maven, Gradle, etc.) to make a driver available transiently, only during development for your work, but not in the final artifact (<code>.war</code> file etc.) for deployment.</p>
<p>","RB VB PRP$ NN NN -LRB- NNP , NNP , FW -RRB- TO VB DT NN JJ RB , RB IN NN IN PRP$ NN , CC RB IN DT JJ NN -LRB- -LRB- NN -LRB- , NN -RRB- NN FW -RRB- IN NN -RRB- -LRB- NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,19,7142,0,False,10,True,15.789473684210526,0.7057183,0.5929405,The Jakarta EE implementation handles getting your app a <code>DataSource</code> object.,"DT NNP NNP NN VBZ VBG PRP$ NN DT -LRB- NN -RRB- NN -LRB- , NN -RRB- NN ."
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,44,7231,0,False,10,True,6.8181818181818175,0.91262,0.7627984,"The implementation may itself act as the directory service; for example Tomcat can hold the connection info within its own configuration files, and then deliver that info to your app as a <code>DataSource</code> object.","DT NN MD PRP VB IN DT NN NN : IN NN NNP MD VB DT NN NN IN PRP$ JJ NN NNS , CC RB VB DT NN IN PRP$ NN IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB- NN ."
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,36,7451,0,False,0,True,8.333333333333332,0.82501936,0.6696486,"Or the DBAs/SysAdmins may configure the Jakarta EE implementation to connect to a separate directory server implementation such as <a href=""https://en.wikipedia.org/wiki/Active_Directory"" rel=""noreferrer""><em>","CC DT NNS , NNS MD VB DT NNP NNP NN TO VB IN DT JJ NN NN NN JJ IN -LRB- DT NN SYM `` FW '' FW SYM `` NN '' , PRP -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,19,7660,0,False,0,True,5.263157894736842,0.523229,0.35545263,"Microsoft Active Directory</em></a> or <a href=""https://en.wikipedia.org/wiki/OpenLDAP"" rel=""noreferrer""><em>OpenLDAP</em></a>.","NNP NNP NNP , NN CC -LRB- DT NN SYM `` FW '' NN `` NN '' . ADD"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,22,7788,0,False,0,False,0.0,0.67172444,0.56986344,"Again, all these details are none of your concern as the Java programmer.</p>
<blockquote>
<p>","RB , PDT DT NNS VBP NN IN PRP$ NN IN DT NNP NN -LRB- NN -LRB- ADD -RRB- -LRB- NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,23,5105,0,True,0,False,13.043478260869565,0.7503929,0.6373075,"the applications deployed to have a reference to a datasource instead of a connection?</p>
</blockquote>
<p>","DT NNS VBN TO VB DT NN IN DT NN RB IN DT NN . NFP NN , NN -RRB- -LRB- NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,20,7990,0,False,10,True,20.0,0.69912064,0.55301404,"In a Jakarta EE deployment, the Jakarta EE implementation delivers a <code>DataSource</code>","IN DT NNP NNP NN , DT NNP NNP NN VBZ DT -LRB- NN -RRB- NN -LRB- , NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,5,8083,0,True,0,False,0.0,0.80138826,0.6078541,object to your app.,VB IN PRP$ NN .
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,11,8103,0,False,13,True,18.181818181818183,0.5398793,0.3668114,Your app code then calls <code>getConnection</code>,"PRP$ NN NN RB VBZ -LRB- NN -LRB- , NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,9,8155,0,True,0,False,0.0,0.85946596,0.65947384,when needing to talk to the database server.,WRB VBG TO VB IN DT NN NN .
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,15,8200,0,False,10,True,20.0,0.65292096,0.4945299,Your app code then closes the resulting <code>Connection</code>,"PRP$ NN NN RB VBZ DT NN -LRB- NN -RRB- NN -LRB- , NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,31,8264,0,True,0,False,0.0,0.8627954,0.7148272,"object when done talking to the database server.</p>
<p>Tip: Use try-with-resources syntax to automatically close connections, statements, and other JDBC resources.","NN WRB VBN VBG IN DT NN NN . -LRB- NN : VB VB HYPH IN HYPH NNS NN TO RB VB NNS , NNS , CC JJ NN NNS ."
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,13,8429,0,False,10,True,15.384615384615385,0.5844761,0.47215277,"As mentioned above, the <code>DataSource</code>","IN VBN RB , DT -LRB- NN -RRB- NN -LRB- , NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],6,705,3432,325496,58,True,True,True,3,1692,False,18,8477,0,True,0,False,5.555555555555555,0.859811,0.6841487,"object is not a resource in that sense, and is never opened or closed itself.</p>","NN VBZ RB DT NN IN DT NN , CC VBZ RB VBN CC VBN PRP , NN"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],5,2577,1560,23504,89,True,True,True,4,39,False,28,0,0,False,10,True,10.714285714285714,0.7217173,0.57968825,"<p><code>DataSource</code> objects can provide connection pooling and distributed transactions, so you may have to use <code>DataSource</code>","NN NN NFP NN -RRB- NNS MD VB NN NN CC VBN NNS , RB PRP MD VB TO VB -LRB- NN -RRB- NN -LRB- , NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],5,2577,1560,23504,89,True,True,True,4,39,False,11,143,0,True,0,False,0.0,0.7566374,0.61308813,if you need one of or both these features.</p>,IN PRP VBP CD IN CC PDT DT NNS . NN
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,13,0,0,False,0,False,7.6923076923076925,0.5686672,0.46396494,<p>Below code shows two way for getting connection.</p>,-LRB- NN JJ NN VBZ CD NN IN VBG NN . NFP -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,18,57,0,False,15,True,5.555555555555555,0.6556976,0.5515011,<p>There is no need to know about URL in case of <code>mySqlDataSource</code>,"NN EX VBZ DT NN TO VB IN NN IN NN IN -LRB- NNP -LRB- , NN -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,7,135,0,True,0,False,0.0,0.6689545,0.5332812,as this line is commented.</p>,IN DT NN VBZ VBN . -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,6,167,0,False,34,True,0.0,0.41798967,0.32058695,<pre><code>public class MySqlDataSourceTest {,-LRB- GW GW GW NN -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,15,214,0,True,0,False,0.0,0.40485108,0.3090077,"public static void main(String[] args) throws SQLException, ClassNotFoundException {","JJ JJ NN JJ -LRB- NN -LRB- -RRB- NNS -RRB- VBZ NN , NNP -RRB-"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,51,305,0,False,0,False,0.0,0.25446314,0.07581317,"/************** using MysqlDataSource starts **************/
    MysqlDataSource d = new MysqlDataSource();
    d.setUser(""root"");
    d.setPassword(""root"");
//  d.setUrl(""jdbc:mysql://localhost:3306/manavrachna"");
    d.setDatabaseName(""manavrachna"");
    Connection c =  (Connection) d.getConnection();",NFP VBG NNP VBZ NFP NNP FW SYM JJ NNP -LRB- -RRB- : NNP -LRB- `` NN '' -RRB- : NNP -LRB- `` NN '' -RRB- : -LRB- NNP `` NNP '' -RRB- : NNP -LRB- `` NNP '' -RRB- : NN NN SYM -LRB- NN -RRB- NN -LRB- -RRB- :
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,4,614,0,False,0,False,0.0,0.23363757,0.038035244,/************** using MysqlDataSource ends**************/,NFP VBG NNP ADD
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,32,678,22,False,0,False,0.0,0.22900955,0.05509427,"/************** using DriverManager start **************/
    Class.forName(""com.mysql.jdbc.Driver"");
    Connection c=(Connection) DriverManager.getConnection(""jdbc:mysql://localhost:3306/manavrachna"",""root"",""root"");","NFP VBG NNP NN NFP NNP -LRB- `` NN NN '' -RRB- : NN -LRB- NN -RRB- NNP -LRB- `` NNP '' , `` NN '' , `` NN '' -RRB- :"
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,5,900,22,False,0,False,0.0,0.23442984,0.03023588,/************** using DriverManager ends **************/,NFP VBG NNP NNS NFP
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,32,962,0,False,0,False,0.0,0.19801083,0.08691904,"Statement st=(Statement) c.createStatement();
    ResultSet rs=st.executeQuery(""select id from employee"");
    while(rs.next())
    {
        System.out.println(rs.getInt(1));
    }",NN -LRB- NN -RRB- NNP -LRB- -RRB- : NN NN -LRB- `` VB NN IN NN '' -RRB- : IN -LRB- NNP -LRB- -RRB- -RRB- -LRB- ADD FW -RRB- -RRB- : NFP
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,1,1142,0,False,0,False,0.0,0.23920038,0.11204396,},NFP
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],4,2637,1501,49,0,True,True,True,5,189,False,5,1148,0,False,0,False,20.0,0.39686245,0.1729078,"}
</code></pre>",LS NFP NN NN -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],0,2902,1235,304,0,True,True,False,6,52,False,12,0,0,False,0,False,8.333333333333332,0.73288757,0.6379087,<p>We can get connection using a datasource as follows.,NFP -RRB- PRP MD VB NN VBG DT NN IN VBZ .
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],0,2902,1235,304,0,True,True,False,6,52,False,10,56,0,False,0,False,0.0,0.8443501,0.6834336,Use the connection to perform any database query.</p>,VB DT NN TO VB DT NN NN . -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],0,2902,1235,304,0,True,True,False,6,52,False,6,111,0,False,0,True,33.33333333333333,0.37939328,0.1619049,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-
True,108,0,98433,48677,4138,6,72,True,True,True,235,[],0,2902,1235,304,0,True,True,False,6,52,False,24,122,0,False,0,False,4.166666666666666,0.31799728,0.18203667,"DataSource datasource = (DataSource) new InitialContext().lookup(dataSourceName);
Connection connection = datasource.getConnection();
</code></pre>",NN NN SYM -LRB- NN -RRB- JJ NN -LRB- -RRB- ADD -RRB- : NN NN SYM NN -LRB- -RRB- : NFP NN NN -RRB-
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,21518,81,True,False,True,1,72,False,22,0,78,False,0,True,4.545454545454546,0.52810264,0.34697747,"<p>Surely you can, <a href=""http://docs.oracle.com/javase/7/docs/api/java/sql/DriverManager.html"" rel=""nofollow"">read it here</a>.","-LRB- NN RB PRP MD , -LRB- DT NN SYM `` ADD '' VB `` NN '' -RRB- VB PRP RB ."
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,21518,81,True,False,True,1,72,False,19,131,0,False,0,False,0.0,0.87638295,0.7004304,"Normally you do not need to implement it, use the class from the system library.</p>","RB PRP VBP RB VB TO VB PRP , VB DT NN IN DT NN NN -LRB- NN -RRB-"
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,21518,81,True,False,True,1,72,False,20,217,0,False,0,False,5.0,0.74808025,0.6421497,"<p>If your are seriously interested in this class, look also into the <a href=""","NFP -RRB- IN PRP VBP RB JJ IN DT NN , VB RB IN DT -LRB- DT NN SYM ''"
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,21518,81,True,False,True,1,72,False,11,296,86,True,0,False,9.090909090909092,0.38966882,0.24031207,"http://grepcode.com/file/repository.grepcode.com/java/root/jdk/openjdk/6-b14/java/sql/DriverManager.java"" rel=""nofollow"">source code here</a>.</p>",ADD `` FW '' NN '' -RRB- NN NN RB .
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,5486,53,True,False,False,2,53,False,14,0,0,False,0,False,7.142857142857142,0.5886783,0.4828284,"<p>To know about Class you can view API <a href=""",NN TO VB IN NNP PRP MD VB NNP -LRB- DT NN SYM ''
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,5486,53,True,False,False,2,53,False,7,49,50,True,0,False,0.0,0.28172994,0.16023012,"http://docs.oracle.com/javase/7/docs/api/java/sql/DriverManager.html"" rel=""nofollow"">",ADD `` UH `` FW '' -RRB-
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,5486,53,True,False,False,2,53,False,1,134,50,True,0,False,0.0,0.3021653,0.111000106,http://docs.oracle.com/javase/7/docs/api/java/sql/DriverManager.html</a></p>,ADD
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,5486,53,True,False,False,2,53,False,30,212,0,False,0,True,6.666666666666667,0.65696156,0.5440383,"<p>If you want to view source code , you can use Java decompiler (Ex : <a href=""http://java.decompiler.free.fr/?q=jdgui"" rel=""nofollow"">","NFP -RRB- IN PRP VBP TO VB NN NN , PRP MD VB NNP NN -LRB- NN : -LRB- SYM NN SYM `` ADD '' FW `` FW '' -RRB-"
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,5486,53,True,False,False,2,53,False,1,348,0,True,0,False,0.0,0.3021653,0.111000106,http://java.decompiler.free.fr/?q=jdgui</a></p>,ADD
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,2107,0,True,True,False,3,70,False,10,0,0,False,0,False,0.0,0.43576425,0.34425232,<p>There are not much:</p>,-LRB- NN EX VBP RB JJ : -LRB- NN -RRB-
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,2107,0,True,True,False,3,70,False,44,28,69,False,216,True,0.0,0.3546104,0.23316151,"<pre><code>Class.forName(""com.mysql.jdbc.Driver"");
Connection conn = DriverManager.getConnection(""jdbc:mysql://localhost/dbtest"", ""user"", ""password"");
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM tbltest"");
//","-LRB- NN -LRB- ADD `` FW NN '' -RRB- : NN NN SYM NN -LRB- `` FW , FW '' , `` NN '' , `` NN '' -RRB- : NN NN SYM NN -LRB- `` VB NFP IN NN '' -RRB- : NFP"
True,-1,0,1085,153,4195,3,0,True,False,False,61,[],0,4195,0,2107,0,True,True,False,3,70,False,16,256,0,False,0,False,6.25,0.23580474,0.11352728,"Do things
// ...
pstmt.close();
conn.close();
</code></pre>","VBP NNS SYM , NNP -LRB- -RRB- : NN -LRB- -RRB- : NFP NN NN -RRB-"
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,8,0,0,False,0,False,0.0,0.67511755,0.5713465,<p>You might instead use the javax.sql.,NN PRP MD RB VB DT NN .
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,7,39,28,False,0,False,0.0,0.54994243,0.44863635,DataSource instead of using DriverManager. </p>,NN RB IN VBG NNP . NN
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,14,88,0,False,0,True,7.142857142857142,0.3604272,0.15699804,"<p><a href=""http://docs.oracle.com/javase/6/docs/api/javax/sql/DataSource.html"" rel=""nofollow"">",-LRB- NN -LRB- NN NN SYM `` ADD '' FW `` FW '' -RRB-
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,1,183,0,True,0,False,0.0,0.3021653,0.111000106,http://docs.oracle.com/javase/6/docs/api/javax/sql/DataSource.html</a></p>,ADD
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,15,259,0,False,0,False,0.0,0.76743746,0.6506134,"<p>This way, you are working with an interface you can Mock.","NFP -RRB- DT NN , PRP VBP VBG IN DT NN PRP MD VB ."
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,18,320,87,False,0,False,0.0,0.87319773,0.7024123,Most applications these days use the DataSource interface and do not interact with the DriverManager like this.,JJS NNS DT NNS VBP DT NN NN CC VBP RB VB IN DT NNP IN DT .
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,1,82,0,False,0,False,0.0,0.35584867,0.14561579,</p>,NN
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,14,439,0,False,0,False,7.142857142857142,0.608484,0.4847028,<p>So your code could then have an api like:</p>,NN RB PRP$ NN MD RB VB DT NN IN : -LRB- NN -RRB-
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,True,27,489,0,False,107,True,7.4074074074074066,0.47873953,0.3652439,"<pre><code>public class DataSourceFactory {
  public DataSource getDataSource( String url, String usr, String pwd);
}
</code></pre>","-LRB- NN -RRB- -LRB- NN NN NN : JJ NN NN -LRB- NN NN , NN FW , NN NN -RRB- : NN , NN NN -RRB-"
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,23,622,53,False,0,False,0.0,0.8263172,0.6814162,"<p>And you could implement the real DataSource using DriverManager if you wish, and then mock DataSourceFactory for your unit test.","NN CC PRP MD VB DT JJ NN VBG NNP IN PRP VBP , CC RB VB NNP IN PRP$ NN NN ."
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,1970,68,True,True,False,1,129,False,1,82,0,False,0,False,0.0,0.35584867,0.14561579,</p>,NN
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,19,0,58,False,27,True,10.526315789473683,0.55474746,0.46543443,<p>A possible workaround in case you can't mock the <code>DriverManager.getConnection</code>,"-LRB- NN DT JJ NN IN NN PRP MD RB VB DT -LRB- NN -RRB- NNP -LRB- , NN -RRB-"
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,9,93,0,True,0,False,0.0,0.57853204,0.51062244,static invocation is just skip it.</p>,"JJ NN VBZ RB VB PRP , NN -RRB-"
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,23,133,0,False,0,False,4.3478260869565215,0.84471774,0.71642435,<p>Extract the static invocation to a protected method in your sut with the same signature than the static method.</p>,-LRB- NN VB DT JJ NN IN DT VBN NN IN PRP$ NN IN DT JJ NN IN DT JJ NN . -RRB-
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,True,33,253,111,False,152,True,6.0606060606060606,0.5733348,0.45062304,"<pre><code>protected Connection driverManagerGetConnection(String url, String user, String password){
  return DriverManager.getConnection(url, user, password);
}
</code></pre>","-LRB- NN -RRB- -LRB- NN NN NN -LRB- NN NN , NN NN , NN NN -RRB- NFP NN NN -LRB- NN , NN , NN -RRB- : NN NFP NN NN -RRB-"
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,14,431,0,False,0,False,7.142857142857142,0.6383972,0.55694664,"<p>Now, in your test, use <a href=""","-LRB- NN RB , IN PRP$ NN , VB -LRB- DT NN SYM ''"
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,7,466,0,True,0,False,0.0,0.28172994,0.16023012,"http://easymock.org/api/easymock/3.0/org/easymock/IMockBuilder.html"" rel=""nofollow"">",ADD `` UH `` NN '' -RRB-
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,23,550,0,False,26,True,13.043478260869565,0.6570089,0.5630271,"EasyMock to create a partial mock</a> of your sut, mocking the <code>driverManagerGetConnection</code> method.</p>","NNP TO VB DT JJ NN SYM NN -RRB- IN PRP$ NN , VBG DT -LRB- NN -LRB- , NN -RRB- NN -RRB-"
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,5,666,0,False,20,True,0.0,0.38887194,0.28734544,<pre><code>public void testFoo{,-LRB- GW GW GW NN
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,21,701,0,False,0,False,0.0,0.16601461,0.019047093,"// setup: sut
  YourSutClass sut = EasyMock.createMockBuilder(YourSutClass.class)
                 .addMockedMethod(""driverManagerGetConnection"").createMock();",SYM NN : NN NNP NN SYM ADD NNP -RRB- . NNP -LRB- `` NNP '' -RRB- NNP -LRB- -RRB- :
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,1,864,0,False,0,False,0.0,0.4897444,0.33587477,...,.
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,14,871,0,False,0,False,0.0,0.4129663,0.26032224,"// setup: expectations
  EasyMock.expect(sut.driverManagerGetConnection()).andReturn(mockConnection);
  ...",SYM NN : NNS NNP NNP -LRB- -RRB- -RRB- -LRB- NNP -RRB- : .
True,2,0,3960,158,3900,2,50,True,True,False,464,[],0,3900,0,3637,69,True,True,False,2,214,False,12,982,0,False,0,False,0.0,0.24284486,0.13007832,"// exercise
  EasyMock.replay(sut, mockConnection);
  sut.whatever();","SYM NN NNP NN , NNP -RRB- : NN -LRB- -RRB- :"
