question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],202,5170,0,29247,67,TRUE,TRUE,FALSE,2,334,FALSE,72,706,0,TRUE,0,FALSE,0,0.50657916,0.24273859,"height = height;
}
/* Omitting getters and setters */
}
class ChairWeightComparator implements Comparator&lt;Chair&gt; {
public int compare(Chair chair1, Chair chair2) {
return chair1.getWeight() - chair2.getWeight();
}
}
class ChairHeightComparator implements Comparator&lt;Chair&gt; {
public int compare(Chair chair1, Chair chair2) {
return chair1.getHeight() - chair2.getHeight();
}
}
</code></pre>","NN SYM NN : NN NFP VBG NNS CC NNS NFP NN NN NNP VBZ NNP : NNP : -LRB- JJ NN NN NNP NNP , NNP NNP -RRB- , NN NNP -LRB- -RRB- HYPH NNP -LRB- -RRB- : NN NN NN NNP VBZ NNP : NNP : -LRB- JJ NN FW NNP NNP , NNP NNP -RRB- , NN NNP -LRB- -RRB- , NNP -LRB- -RRB- : SYM : ADD NN",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],202,5170,0,29247,67,TRUE,TRUE,FALSE,2,334,FALSE,6,1149,0,FALSE,0,FALSE,0,0.2753096,0.10291291,<p>Usage:</p>,-LRB- NN NN : NFP -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],202,5170,0,29247,67,TRUE,TRUE,FALSE,2,334,FALSE,26,1164,44,FALSE,78,TRUE,7.692307692,0.50559425,0.22487888,"<pre><code>List&lt;Number&gt; numbers = new ArrayList&lt;Number&gt;();
...
Collections.sort(numbers);","-LRB- NN -RRB- -LRB- NN -RRB- : : NN : NNS SYM JJ NN : NNP : -LRB- -RRB- : , NNS NN NNS -RRB- :",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],202,5170,0,29247,67,TRUE,TRUE,FALSE,2,334,FALSE,46,1267,31,FALSE,0,FALSE,0,0.57400715,0.2311403,"List&lt;Chair&gt; chairs = new ArrayList&lt;Chair&gt;();
// Sort by weight:
Collections.sort(chairs, new ChairWeightComparator());
// Sort by height:
Collections.sort(chairs, new ChairHeightComparator());","NNP : NNP : NNS SYM JJ NNP : NNP : -LRB- -RRB- : , NN IN NN : NNS . NN NNS , JJ NNP -LRB- -RRB- -RRB- : SYM NN IN NN : NNS . NN NNS , JJ NNP -LRB- -RRB- -RRB- :",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],202,5170,0,29247,67,TRUE,TRUE,FALSE,2,334,FALSE,45,1473,0,FALSE,0,FALSE,2.222222222,0.60027206,0.35467744,"// You can also create anonymous comparators;
// Sort by color:
Collections.sort(chairs, new Comparator&lt;Chair&gt;() {
public int compare(Chair chair1, Chair chair2) {
...
}
});
</code></pre>","NFP PRP MD RB VB JJ NNS : SYM NN IN NN : NNS . NN NNS , JJ NNP : NNP : -LRB- -RRB- HYPH JJ NN NN NNP NNP , NNP NNP -RRB- : , SYM CD -RRB- : NFP NNP NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],164,4440,730,0,0,FALSE,TRUE,TRUE,3,67,FALSE,12,0,24,FALSE,9,TRUE,16.66666667,0.4052315,0.24413274,<p>For sorting an <code>ArrayList</code>,"NN IN NN DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],164,4440,730,0,0,FALSE,TRUE,TRUE,3,67,FALSE,10,41,0,TRUE,0,FALSE,10,0.7421317,0.61110157,you could use the following code snippet:</p>,PRP MD VB DT VBG NN NN : NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],164,4440,730,0,0,FALSE,TRUE,TRUE,3,67,TRUE,45,88,0,FALSE,186,TRUE,6.666666667,0.45713753,0.19518073,"<pre><code>Collections.sort(studList, new Comparator&lt;Student&gt;(){
public int compare(Student s1, Student s2) {
return s1.getFirstName().compareToIgnoreCase(s2.getFirstName());
}
});
</code></pre>","-LRB- NN -RRB- -LRB- NN -RRB- NN , JJ NN : NN : -LRB- -RRB- NFP JJ NN VB -LRB- NN NN , NN NN -RRB- NFP NN NN -LRB- -RRB- -LRB- NN -LRB- -RRB- -RRB- : NN LS -RRB- : NFP NN NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],47,3588,1582,10060,80,TRUE,TRUE,TRUE,4,75,FALSE,10,0,0,FALSE,0,TRUE,20,0.2977577,0.1237036,<h2>JAVA 8 lambda expression</h2>,-LRB- CD -RRB- NN CD NN NN -LRB- CD -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],47,3588,1582,10060,80,TRUE,TRUE,TRUE,4,75,TRUE,33,35,0,FALSE,133,TRUE,6.060606061,0.45545527,0.1764627,"<pre><code>Collections.sort(studList, (Student s1, Student s2) -&gt;{
return s1.getFirstName().compareToIgnoreCase(s2.getFirstName());
});
</code></pre>","-LRB- NN NN FW , -LRB- NN FW , NN FW -RRB- , NN : NN NN NNP -LRB- -RRB- GW NN -LRB- -RRB- -RRB- : LS -RRB- : -LRB- NN NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],47,3588,1582,10060,80,TRUE,TRUE,TRUE,4,75,FALSE,5,197,0,FALSE,0,TRUE,20,0.2539874,0.08681678,<h3>OR</h3>,-LRB- NN -LRB- NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],47,3588,1582,10060,80,TRUE,TRUE,TRUE,4,75,FALSE,23,210,0,FALSE,90,TRUE,4.347826087,0.44157186,0.16658337,"<pre><code>Comparator&lt;Student&gt; c = (s1, s2) -&gt; s1.firstName.compareTo(s2.firstName);
studList.sort(c)","-LRB- NN NN -RRB- : NNP : NN SYM -LRB- FW , NN -RRB- , NN : NNP ADD -RRB- : NNP -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],47,3588,1582,10060,80,TRUE,TRUE,TRUE,4,75,FALSE,4,182,0,FALSE,0,FALSE,25,0.25398737,0.086816765,</code></pre>,-LRB- NN NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,6,0,0,FALSE,0,FALSE,0,0.54395413,0.42336306,"<p>Yes, you can.","`` UH , PRP MD .",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,14,18,0,FALSE,0,FALSE,7.142857143,0.8059281,0.719052,"There are two options with comparing items, the <a href=""","EX VBP CD NNS IN VBG NNS , DT -LRB- DT NN SYM ''",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,31,75,0,TRUE,0,TRUE,3.225806452,0.41964984,0.2440105,"http://java.sun.com/javase/6/docs/api/java/lang/Comparable.html"" rel=""noreferrer"">Comparable</a> interface, and the <a href=""http://java.sun.com/javase/6/docs/api/java/util/Comparator.html"" rel=""noreferrer"">Comparator</a> interface.</p>","ADD `` NN '' NN '' -RRB- JJ , '' NN , CC DT -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB- NN , NN NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,11,313,0,FALSE,0,FALSE,0,0.74383545,0.63876694,<p>Both of these interfaces allow for different behavior.,-LRB- NN DT IN DT NNS VBP IN JJ NN .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,22,372,0,FALSE,0,FALSE,0,0.8786914,0.7610787,"Comparable allows you to make the object act like you just described Strings (in fact, String implements Comparable).","JJ VBZ PRP TO VB DT NN VB IN PRP RB VBD NNS -LRB- IN NN , NN VBZ JJ -RRB- .",yes
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,16,491,0,FALSE,0,FALSE,0,0.8188318,0.61270076,"The second, Comparator, allows you to do what you are asking to do.","DT JJ , NN , VBZ PRP TO VB WP PRP VBP VBG TO VB .",yes
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,10,560,0,FALSE,0,FALSE,0,0.5154939,0.29108125,You would do it like this:</p>,PRP MD VB PRP IN DT : -LRB- NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,TRUE,18,592,30,FALSE,51,TRUE,16.66666667,0.40957242,0.1675905,"<pre><code>Collections.sort(myArrayList, new MyComparator());
</code></pre>","-LRB- NN -RRB- -LRB- NN -RRB- ADD , JJ NN -LRB- -RRB- -RRB- : NFP NN NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,8,669,0,FALSE,0,FALSE,0,0.65924084,0.56066173,<p>That will cause the Collections.,NFP -RRB- DT MD VB DT NNS .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,11,704,0,TRUE,0,FALSE,0,0.90337324,0.719629,sort method to use your comparator for it's sorting mechanism.,NN NN TO VB PRP$ NN IN PRP POS NN NN .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,20,768,22,FALSE,0,FALSE,0,0.83448803,0.68927556,"If the objects in the ArrayList implement comparable, you can instead do something like this:</p>","IN DT NNS IN DT NN VBP JJ , PRP MD RB VB NN IN DT : -LRB- NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,TRUE,12,867,30,FALSE,31,TRUE,16.66666667,0.33743912,0.111939445,"<pre><code>Collections.sort(myArrayList);
</code></pre>",-LRB- NN -RRB- -LRB- NN ADD -RRB- : -LRB- GW NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],45,5170,0,13044,91,TRUE,TRUE,FALSE,5,210,FALSE,31,924,0,FALSE,0,TRUE,6.451612903,0.53078276,0.36607355,"<p>The <a href=""http://java.sun.com/javase/6/docs/api/java/util/Collections.html"" rel=""noreferrer"">Collections</a> class contains a number of these useful, common tools.</p>","-LRB- NN DT -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB- NNS , NN NN VBZ DT NN IN DT JJ , JJ NNS , NN -RRB-",yes
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],39,3764,1406,326382,94,TRUE,TRUE,FALSE,6,40,FALSE,16,0,0,FALSE,0,FALSE,6.25,0.61652005,0.50447613,<p>With Java 8 you can use a method reference for your comparator:</p>,-LRB- NN IN NNP CD PRP MD VB DT NN NN IN PRP$ NN NN -RRB-,yes
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],39,3764,1406,326382,94,TRUE,TRUE,FALSE,6,40,FALSE,6,72,0,FALSE,45,TRUE,0,0.5335806,0.32939985,<pre><code>import static java.util.Comparator.comparing;,-LRB- NN NN NN ADD :,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],39,3764,1406,326382,94,TRUE,TRUE,FALSE,6,40,FALSE,18,130,0,FALSE,0,FALSE,5.555555556,0.4496106,0.1675687,"Collections.sort(list, comparing(MyObject::getStartDate));
</code></pre>","NNS . NN NN , VBG -LRB- NN : : NNP -RRB- -RRB- : NFP ADD NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,14,0,0,FALSE,0,FALSE,0,0.847458,0.739379,"<p>Since technologies appear everyday, the answer will change in the time.","NN IN NNS VBP JJ , DT NN MD VB IN DT NN .",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,13,75,0,FALSE,0,FALSE,7.692307692,0.64808655,0.54004115,I took a look at LambdaJ and seems very interesting.</p>,PRP VBD DT NN IN NNP CC VBZ RB JJ . NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,15,133,0,FALSE,0,TRUE,13.33333333,0.497964,0.3721499,<p>You can try solving these tasks with <strong>LambdaJ</strong>.,"NFP PRP MD VB VBG DT NNS IN -LRB- JJ -RRB- NNP , JJ NFP",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,19,199,0,FALSE,0,TRUE,5.263157895,0.41326386,0.25340602,"You can find it here: <a href=""http://code.google.com/p/lambdaj/"" rel=""noreferrer"">http://code.google.com/p/lambdaj/</a></p>",PRP MD VB PRP RB : -LRB- DT NN SYM `` ADD '' FW SYM `` NN '' ADD,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,10,325,0,FALSE,0,FALSE,0,0.42511296,0.29262862,<p>Here you have an example:</p>,NN RB PRP VBP DT NN : -LRB- NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,8,359,0,FALSE,0,TRUE,12.5,0.30200604,0.13606562,<p><strong>Sort Iterative</strong></p>,NN -LRB- JJ -RRB- NN NN NFP ADD,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,4,399,0,FALSE,0,TRUE,25,0.25398737,0.086816765,<pre><code>,-LRB- NN NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,17,410,44,FALSE,0,FALSE,0,0.63937306,0.35472512,"List&lt;Person&gt; sortedByAgePersons = new ArrayList&lt;Person&gt;(persons);
Collections.",`` : NN : NN SYM JJ NN : NN : -LRB- NNS -RRB- : NNS .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,41,500,0,TRUE,0,FALSE,2.43902439,0.4920016,0.18335317,"sort(sortedByAgePersons, new Comparator&lt;Person&gt;() {
public int compare(Person p1, Person p2) {
return Integer.valueOf(p1.getAge()).compareTo(p2.getAge());
}
});
</code></pre>","NN NN , JJ NNP : NNP : -LRB- -RRB- , JJ NN VB -LRB- NN NN , NN NN -RRB- -LRB- NN NNP NNP -RRB- -RRB- ADD NNP -LRB- -RRB- -RRB- : NN CD -RRB- : -LRB- NN NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,23,762,0,FALSE,0,FALSE,4.347826087,0.44553944,0.14127396,"List&lt;Person&gt; sortedByAgePersons = sort(persons, on(Person.class).getAge()); 
</code></pre>","NNP : NN : NN SYM NN NNS , IN -LRB- NNP -RRB- . NNP -LRB- -RRB- -RRB- : -LRB- NN NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],15,3764,1405,30665,79,TRUE,TRUE,FALSE,7,208,FALSE,31,860,0,FALSE,0,FALSE,6.451612903,0.8548663,0.73358977,"<p>Of course, having this kind of beauty impacts in the performance (an average of 2 times), but can you find a more readable code?</p>","NFP IN NN , VBG DT NN IN NN NNS IN DT NN -LRB- DT NN IN CD NNS -RRB- , CC MD PRP VB DT RBR JJ NN . -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,5,0,0,FALSE,17,TRUE,0,0.46812537,0.3270883,<pre><code>import java.text.,-LRB- NN NN NN .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,7,28,0,FALSE,0,FALSE,0,0.71885085,0.5807018,"ParseException;
import java.text.SimpleDateFormat;
import java.util.",NNP : NN NNP : NN ADD,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,5,96,0,FALSE,0,FALSE,0,0.69272244,0.49568072,"ArrayList;
import java.util.",NN : NN NN .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,8,124,0,FALSE,0,FALSE,0,0.7336383,0.5841975,"Collections;
import java.util.Comparator;
import java.util.",NNS : NN NN : NN NN .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,4,190,0,TRUE,0,FALSE,0,0.58144385,0.48629636,public class test {,JJ NN NN .,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,17,211,0,TRUE,0,FALSE,0,0.6629838,0.48123258,"public static class Person {
public String name;
public int id;
public Date hireDate;",JJ JJ NN NN : JJ NN NN : JJ NN NN : JJ NN NN :,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,26,314,0,TRUE,0,FALSE,0,0.55503917,0.2864593,"public Person(String iname, int iid, Date ihireDate) {
name = iname;
id = iid;
hireDate = ihireDate;
}","JJ NN -LRB- NN NN , NN NN , NN NN -RRB- : NN SYM NN : NN SYM NN : NN SYM NN : NFP",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,22,450,0,TRUE,0,FALSE,0,0.3564356,0.1344306,"public String toString() {
return name + "" "" + id + "" "" + hireDate.toString();
}",JJ NN NN -LRB- -RRB- NFP NN NN SYM `` `` SYM NN SYM '' '' SYM NN -LRB- -RRB- : NFP,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,31,548,0,FALSE,0,FALSE,0,0.6346786,0.42939526,"// Comparator
public static class CompId implements Comparator&lt;Person&gt; {
@Override
public int compare(Person arg0, Person arg1) {
return arg0.id - arg1.id;
}
}","SYM NN JJ JJ NN NN VBZ NNP : NN : NFP IN NN JJ NN NN NN NN , NN NN -RRB- : NN NN HYPH NN : SYM -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,51,763,0,TRUE,0,FALSE,0,0.54646003,0.29954743,"public static class CompDate implements Comparator&lt;Person&gt; {
private int mod = 1;
public CompDate(boolean desc) {
if (desc) mod =-1;
}
@Override
public int compare(Person arg0, Person arg1) {
return mod*arg0.hireDate.compareTo(arg1.hireDate);
}
}
}","JJ JJ NN NN VBZ NNP : NN : SYM JJ NN NN SYM CD : JJ NN -LRB- NN NN -RRB- : IN -LRB- NN -RRB- NN SYM CD : NN IN NN JJ NN NN NN NN , NN NN -RRB- NFP NN NNP -RRB- : CC SYM .",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,123,1095,146,TRUE,0,FALSE,0,0.578097,0.2607843,"public static void main(String[] args) {
// TODO Auto-generated method stub
SimpleDateFormat df = new SimpleDateFormat(""mm-dd-yyyy"");
ArrayList&lt;Person&gt; people;
people = new ArrayList&lt;Person&gt;();
try {
people.add(new Person(""Joe"", 92422, df.parse(""12-12-2010"")));
people.add(new Person(""Joef"", 24122, df.parse(""1-12-2010"")));
people.add(new Person(""Joee"", 24922, df.parse(""12-2-2010"")));
} catch (ParseException e) {
// TODO Auto-generated catch block
e.printStackTrace();
}","JJ JJ NN JJ -LRB- NN -LRB- -RRB- NN -RRB- , , NN NNP HYPH VBN NN NN NNP NNP SYM JJ NNP -LRB- `` FW HYPH FW HYPH FW '' -RRB- : NNP : NN : NNS : NNS SYM JJ NNP : NNP : -LRB- -RRB- : VB : NN -LRB- JJ NN -LRB- `` NNP '' , CD , ADD CD '' -RRB- -RRB- -RRB- : NNP -LRB- JJ NN -LRB- `` NNP '' , CD , ADD CD '' -RRB- -RRB- -RRB- : NN -LRB- JJ NN -LRB- `` NNP '' , CD , ADD CD '' -RRB- -RRB- -RRB- : NN NN -LRB- NNP FW : , NN NNP HYPH VBN NN NN NN -LRB- -RRB- : NFP",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,34,1653,0,FALSE,0,FALSE,0,0.524732,0.16183303,"Collections.sort(people, new Person.CompId());
System.out.println(""BY ID"");
for (Person p : people) {
System.out.println(p.toString());
}","NNS . NN NNS , JJ NNP -LRB- -RRB- -RRB- : FW -LRB- `` NNP NN '' -RRB- : IN -LRB- NN NN : NNS -RRB- -LRB- ADD NNP -LRB- -RRB- -RRB- : NFP",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,68,1816,0,FALSE,0,FALSE,0,0.5428958,0.17990696,"Collections.sort(people, new Person.CompDate(false));
System.out.println(""BY Date asc"");
for (Person p : people) {
System.out.println(p.toString());
}
Collections.sort(people, new Person.CompDate(true));
System.out.println(""BY Date desc"");
for (Person p : people) {
System.out.println(p.toString());
}","NNS . NN NNS , JJ NNP JJ -RRB- -RRB- : FW -LRB- `` JJ NN NN '' -RRB- : IN -LRB- NN NN : NNS -RRB- -LRB- ADD NNP -LRB- -RRB- -RRB- : SYM NNP NNS , JJ NNP JJ -RRB- -RRB- : FW -LRB- `` NNP NN NNP '' -RRB- : IN -LRB- NN NN : NNS -RRB- -LRB- ADD NNP -LRB- -RRB- -RRB- : NFP",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,1,443,0,FALSE,0,FALSE,0,0.19529496,0.06808213,},NFP,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,4473,697,625,0,TRUE,TRUE,FALSE,8,409,FALSE,5,2166,0,FALSE,0,FALSE,20,0.27819985,0.0955655,"}
</code></pre>",LS NFP NN NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,3122,2048,2342,92,TRUE,TRUE,TRUE,9,247,FALSE,11,0,0,FALSE,0,TRUE,18.18181818,0.40020514,0.17166433,<h1>Function &amp; method reference</h1>,-LRB- NN -RRB- NN NN : NN NN -LRB- NN -RRB-,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,3122,2048,2342,92,TRUE,TRUE,TRUE,9,247,FALSE,17,42,0,FALSE,16,TRUE,5.882352941,0.37589526,0.1725271,"<p>The <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/util/Collections.html#sort(java.util.List,java.util.Comparator)"" rel=""noreferrer""><code>Collections.sort</code></a>","-LRB- NN DT -LRB- DT NN SYM `` ADD '' FW SYM `` FW '' , ADD",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,3122,2048,2342,92,TRUE,TRUE,TRUE,9,247,FALSE,9,240,0,TRUE,0,FALSE,22.22222222,0.71956456,0.5322651,"method can sort a <a href=""",NN MD VB DT -LRB- DT NN SYM '',no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,3122,2048,2342,92,TRUE,TRUE,TRUE,9,247,FALSE,32,267,0,TRUE,14,TRUE,15.625,0.3068175,0.12925066,"https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/util/List.html"" rel=""noreferrer""><code>List</code></a> using a <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/util/Comparator.html"" rel=""noreferrer""><code>Comparator</code></a>","ADD `` FW SYM `` NN '' , FW NN NN VBG DT -LRB- DT NN SYM `` ADD `` FW SYM `` NN '' , NN , NN NFP NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,3122,2048,2342,92,TRUE,TRUE,TRUE,9,247,FALSE,7,548,0,FALSE,10,TRUE,14.28571429,0.32228792,0.15520522,That <code>Comparator</code>,"DT -LRB- NN -LRB- , NN -RRB-",no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,3122,2048,2342,92,TRUE,TRUE,TRUE,9,247,FALSE,19,577,0,TRUE,20,TRUE,5.263157895,0.41370377,0.23136406,"can be implemented using the <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/util/Comparator.html#comparing(java.util.function.Function)"" rel=""noreferrer""><code>Comparator.comparing</code></a>",MD VB VBN VBG DT -LRB- DT NN SYM `` ADD '' FW SYM `` NN '' NFP ADD,no
TRUE,1289,0,1359746,18486,5170,29,79,TRUE,TRUE,TRUE,138,[],13,3122,2048,2342,92,TRUE,TRUE,TRUE,9,247,FALSE,11,797,0,TRUE,0,FALSE,18.18181818,0.7313708,0.58738095,"method where you can pass a <a href=""",NN WRB PRP MD VB DT -LRB- DT NN SYM '',no
